Pipistrellus pygmaeus,0.66,0.664,0.3565,0.363,,7770f810-7786-4830-ad7e-df73d10c52b0
Pipistrellus pygmaeus,0.742,0.753,0.4165,0.4232,,aa8b36eb-024b-45a1-a676-2d5bc20125be
Pipistrellus pygmaeus,0.641,0.655,0.4755,0.4822,,0107890c-1ba7-48ff-bc97-cd1bcc01e007
Pipistrellus pygmaeus,0.393,0.653,0.5255,0.5318,,a33bde99-bc65-4a81-a797-43861c9bb972
Pipistrellus pygmaeus,0.712,0.729,0.5375,0.5437,,ad3a51c1-30a9-4cda-a0cf-5a26d59acb14
Pipistrellus pygmaeus,0.687,0.693,0.5965,0.6023,,154c692b-2147-47e9-ba80-5241621011b2
Pipistrellus pygmaeus,0.686,0.705,0.6995,0.7058,,c177a5d2-491c-4581-b746-ca1a46da5a32
Pipistrellus pygmaeus,0.793,0.8,0.7695,0.7752,,ddb5be08-5081-4404-bca3-2827dfc8c4c8
Pipistrellus pygmaeus,0.715,0.721,0.8345,0.8395,,d99834ac-54dc-4d4b-94f7-4a026ddae4fd
Pipistrellus pygmaeus,0.647,0.655,0.8945,0.8997,,45824d4b-de2e-43d1-9625-c6efec15c861
Pipistrellus pygmaeus,0.661,0.67,0.9725,0.9778,,ad60281d-9d00-42f4-954f-8d024f90b17f
Pipistrellus pygmaeus,0.65,0.654,1.0695,1.0766,,f8459d6f-45d1-4c92-9c29-688d5a75e0bc
Pipistrellus pygmaeus,0.572,0.574,1.5675,1.5742,,f8852533-1cad-408b-ad4d-9652f471fa23
Pipistrellus pygmaeus,0.534,0.558,1.7135,1.7189,,8620393e-9ac8-4702-82ea-702a3ebf92f3
Pipistrellus pygmaeus,0.659,0.662,1.8305,1.8385,,5234af49-68e6-4c0d-b6f1-8e177539459f
Pipistrellus pygmaeus,0.721,0.726,2.1055,2.1137,,a11c898d-99a1-462b-b1b3-7e9349d994d8
Pipistrellus pygmaeus,0.573,0.58,2.2325,2.24,,a450cc5d-cb56-4e63-8dc7-429c74e95e7f
Pipistrellus pygmaeus,0.565,0.571,2.4345,2.4428,,ebdd28de-3735-49b4-bb16-4f06063b7c62
Pipistrellus pygmaeus,0.507,0.511,2.5185,2.5249,,891a212c-8517-466c-a4fc-35a405a0a1de
Pipistrellus pygmaeus,0.519,0.525,2.5935,2.6005,,67cb255b-fd11-4ebd-b96f-041badda4b3e
Pipistrellus pygmaeus,0.645,0.65,2.6595,2.6666,,9632aad2-bd7d-45dd-8e05-082c079905d4
Pipistrellus pygmaeus,0.724,0.726,2.7305,2.7365,,70e3abad-80aa-464a-86d2-89bea68c4fc1
Pipistrellus pygmaeus,0.619,0.623,2.8285,2.8352,,60f5da59-e91f-4f9f-ba77-b30ffc1b3bae
Pipistrellus pygmaeus,0.709,0.713,0.0715,0.076,,e4a34f76-e893-407b-a76b-75e2458b5200
Pipistrellus pygmaeus,0.574,0.577,0.2365,0.2421,,c63b1fad-84de-4447-9f46-94d2d15dae16
Pipistrellus pygmaeus,0.807,0.809,0.3095,0.3145,,1f4f6fa5-599a-4fe6-9114-dd37871ead7e
Pipistrellus pygmaeus,0.791,0.796,0.3915,0.3957,,5723d9e0-64a3-443f-a00e-3c571970ee10
Pipistrellus pygmaeus,0.836,0.837,0.4645,0.4685,,98aea56b-5483-40ec-af16-2fdfaf60fb36
Pipistrellus pygmaeus,0.791,0.799,0.5455,0.5496,,332500f3-a389-4d6a-a9c9-bc9272f91ca9
Pipistrellus pygmaeus,0.816,0.82,0.6285,0.6326,,d01df858-1722-4076-a860-be9870d8ea1d
Pipistrellus pygmaeus,0.83,0.833,0.6885,0.6928,,1741d810-eab6-4374-85ff-adef74aa3180
Pipistrellus pygmaeus,0.84,0.845,0.7605,0.7648,,ebf4ced3-3da0-43d0-9342-1bb5dfa635b9
Pipistrellus pygmaeus,0.812,0.815,0.8235,0.8287,,d25a7c36-2e18-4832-bf7d-1d0354e26eff
Pipistrellus pygmaeus,0.826,0.831,0.8965,0.9004,,bac2521d-7177-44cc-9fad-0d1cc14b50e2
Pipistrellus pygmaeus,0.788,0.793,0.9845,0.9888,,800f99fc-23ca-49b3-8775-d25e6fd8af53
Pipistrellus pygmaeus,0.789,0.795,1.0915,1.0961,,f3f68747-0352-4a38-a997-310eeba3be94
Pipistrellus pygmaeus,0.789,0.793,1.2475,1.2526,,1e595258-561f-4413-bf26-ddf1eab9e029
Pipistrellus pygmaeus,0.831,0.833,1.3295,1.333,,80df0edc-10d2-4639-afea-507974316548
Pipistrellus pygmaeus,0.813,0.817,1.4065,1.4105,,a3f93e63-0028-4a57-9320-1ccb20a805da
Pipistrellus pygmaeus,0.839,0.842,1.4645,1.47,,10aea080-cacb-4100-9965-100421ddf880
Pipistrellus pygmaeus,0.817,0.82,1.5525,1.5576,,7eaf29b5-7280-4a65-8618-fb2898f40483
Pipistrellus pygmaeus,0.853,0.854,1.6185,1.623,,0bbbc8e9-8637-41a8-b826-15a5ca940761
Pipistrellus pygmaeus,0.812,0.816,1.7075,1.7132,,c1919322-b30e-48dc-a8ba-39ba261c4828
Pipistrellus pygmaeus,0.797,0.799,1.7825,1.7888,,037f9fc5-3d6e-4796-807e-b22ed6df9d6d
Pipistrellus pygmaeus,0.849,0.851,1.8535,1.859,,f507afae-96d2-43fa-921a-8e3d9c35b717
Pipistrellus pygmaeus,0.8,0.802,1.9075,1.9138,,8c6d52c2-4a93-4687-a85c-e19d4341e444
Pipistrellus pygmaeus,0.83,0.832,1.9795,1.9856,,fb2334ba-f3ea-42ee-9c5e-a64ebf8d8cf5
Pipistrellus pygmaeus,0.754,0.755,2.0535,2.0595,,ef2a9dd2-b76c-464c-9682-e647833748cb
Pipistrellus pygmaeus,0.832,0.835,2.1365,2.1414,,aa4c52e4-a43e-4931-89e2-526813a2a7ee
Pipistrellus pygmaeus,0.768,0.771,2.1945,2.2011,,8abfba35-98e0-4e68-9ea0-392ee20106ee
Pipistrellus pygmaeus,0.721,0.723,2.2475,2.2536,,9bcd4924-8710-4987-b3f0-57e03a75886c
Pipistrellus pygmaeus,0.832,0.834,2.2855,2.2914,,e2edee04-404f-485f-a82c-d20912edb9a9
Pipistrellus pygmaeus,0.8,0.803,2.3325,2.3379,,0680a9aa-f7f1-41c8-886e-5e9bca7734c4
Pipistrellus pygmaeus,0.8,0.805,2.3835,2.3878,,4fb376d2-cacc-401b-92cd-befbf108a1d6
Pipistrellus pygmaeus,0.806,0.809,2.4505,2.4545,,487031e6-5bd8-40ff-90f9-9b9e271adea6
Pipistrellus pygmaeus,0.777,0.78,2.5055,2.5109,,ff571241-b230-467b-8e32-3dc270be0efd
Pipistrellus pygmaeus,0.793,0.797,2.6375,2.6427,,99aacb6a-878e-488c-b86f-cff46ce84538
Pipistrellus pygmaeus,0.777,0.784,2.6775,2.6819,,ae86497e-c04e-4cd3-8e1d-0c1c86a5ef77
Pipistrellus pygmaeus,0.797,0.803,2.7145,2.7196,,6942efe6-b5fe-4b2d-9891-2ecba3df3bc0
Pipistrellus pygmaeus,0.802,0.806,2.7665,2.7709,,80fe5968-28f7-48e0-9d35-94bfacd7324b
Pipistrellus pygmaeus,0.781,0.784,2.8415,2.8466,,bc4de3c7-fe32-4c81-9115-81670b9bfb0b
Pipistrellus pygmaeus,0.783,0.786,2.9145,2.9202,,f5a27a39-1aab-48de-83cb-11225391f9ba
Pipistrellus pygmaeus,0.801,0.804,2.9785,2.9833,,d33d1fb4-49e0-41c0-b8ef-56bd8237f693
Pipistrellus pygmaeus,0.545,0.551,0.0745,0.0811,,d64a9543-95aa-4b98-8f1c-ead1a7c2d0d9
Pipistrellus pygmaeus,0.737,0.742,0.1485,0.1544,,7e7d01e6-3de8-4b6a-bead-60a8a63d1090
Pipistrellus pygmaeus,0.705,0.709,0.2315,0.2373,,b3555e23-1608-4d10-b037-1c1b62b5d1f1
Plecotus auritus,0.257,0.511,0.2825,0.2889,,9f32f649-652c-4083-b2e0-5a1a628d21aa
Pipistrellus pygmaeus,0.762,0.767,0.4915,0.4983,,67efe779-2d10-4c9f-ace1-056b7d088ab7
Pipistrellus pygmaeus,0.721,0.727,0.5715,0.578,,88e4ea3f-4542-4afb-bfe1-c5629d2bd84c
Pipistrellus pygmaeus,0.689,0.694,0.6575,0.664,,fa40e9fe-29a7-4a9f-ba22-815ad70b861e
Pipistrellus pygmaeus,0.741,0.757,0.7405,0.7487,,3774f024-46f7-41fd-a0cf-a36b3a3985c9
Pipistrellus pygmaeus,0.755,0.767,0.8245,0.8326,,9b49c1b7-7a84-497b-b413-ca5b397c18f0
Pipistrellus pygmaeus,0.763,0.768,0.8985,0.9056,,07cb6178-3d62-465d-93fd-b242679de1d7
Pipistrellus pygmaeus,0.735,0.759,0.9805,0.9888,,903f3e04-3dd5-465f-b494-25a2c5a2fea6
Pipistrellus pygmaeus,0.71,0.731,1.0635,1.0718,,38c47325-6606-41e3-b944-984fcc752ec5
Pipistrellus pygmaeus,0.801,0.811,1.1515,1.1591,,8da9275d-91b3-4c6b-94a0-b05bd4c81cad
Pipistrellus pygmaeus,0.767,0.775,1.2325,1.2401,,4c59f9f3-4757-4dc0-913e-dcb8dea848fd
Pipistrellus pygmaeus,0.802,0.806,1.3135,1.3213,,fe10db35-9f86-404f-8aa5-4afbac78118e
Pipistrellus pygmaeus,0.759,0.769,1.3905,1.3987,,4a30268e-214f-47fa-9f41-d23ae4fc7501
Pipistrellus pygmaeus,0.749,0.755,1.4755,1.484,,8595d1fc-c99e-4d34-bd38-fd3e322667f5
Pipistrellus pygmaeus,0.78,0.784,1.5455,1.5528,,ed6d8839-cf5c-4735-a648-a6c9992da93f
Pipistrellus pygmaeus,0.739,0.747,1.6165,1.6242,,c3b5a4a7-e228-4459-9bb8-841f24d92d8d
Pipistrellus pygmaeus,0.746,0.754,1.6725,1.6795,,3e4a5ac3-db90-4f1a-8f59-23a65ea98c72
Pipistrellus pygmaeus,0.761,0.766,1.7185,1.7255,,61c6e746-53c7-4e28-8b03-8f5b08659a16
Pipistrellus pygmaeus,0.75,0.755,1.7675,1.7734,,57ea3bc9-d39e-4342-8df0-231cf30142b4
Pipistrellus pygmaeus,0.703,0.71,1.8185,1.8251,,364105f1-a002-4cd3-ac57-2023f1a8798b
Pipistrellus pygmaeus,0.681,0.688,1.8705,1.8761,,8b40ff80-968b-478b-9b1d-69ed493fc85b
Pipistrellus pygmaeus,0.755,0.767,1.9295,1.9359,,8e73bcb0-d568-4f05-806a-71f5848d9fbf
Pipistrellus pygmaeus,0.727,0.734,2.0395,2.0453,,e460cc8e-f79a-4af7-804c-286306907f54
Pipistrellus pygmaeus,0.664,0.67,2.0875,2.0932,,645eba44-f0dd-4c5c-a24f-65d3b91189fe
Pipistrellus pygmaeus,0.61,0.617,2.1345,2.1392,,e68da63b-4267-401b-98d8-74540e5a1fc5
Pipistrellus pygmaeus,0.649,0.654,2.1815,2.1873,,6e553055-4361-4c56-ab31-264ca0b1131f
Pipistrellus pygmaeus,0.72,0.728,2.2245,2.23,,b40fc258-c961-489e-bc2b-17013a99ceb6
Pipistrellus pygmaeus,0.617,0.621,2.9545,2.9615,,aa5f5b02-0b2e-4c9c-93c5-2cbef2e23ddd
Nyctalus leisleri,0.508,0.548,0.8465,0.8644,,a6c2cd1f-c597-44f8-ab34-61f3711f0dd0
Pipistrellus pygmaeus,0.601,0.605,1.1345,1.1401,,b32b0bac-bbef-468f-9747-12b57f3c6a1d
Pipistrellus pygmaeus,0.568,0.575,1.2125,1.2189,,44c48bee-1cc9-49d1-9e1a-406c5e95c6b3
Pipistrellus pygmaeus,0.661,0.665,1.2935,1.2993,,fea94e9d-99ed-42d3-953a-66de376fc3ea
Pipistrellus pygmaeus,0.755,0.757,1.3735,1.3788,,c3c45ac5-8b34-41e5-8d2e-d7ff60e25689
Pipistrellus pygmaeus,0.808,0.813,1.4425,1.4492,,1e2de288-a6b8-4252-92df-8e606dd83371
Pipistrellus pygmaeus,0.642,0.645,1.5165,1.5224,,1b359a6d-7e43-4165-b72f-8c2ca5a04035
Pipistrellus pygmaeus,0.692,0.696,1.5725,1.5787,,fae9acfa-5f6e-4624-a961-be82830a4fc1
Pipistrellus pygmaeus,0.715,0.725,1.6145,1.6202,,6cdb8e7b-d1b5-439d-87ca-6f3e7acde79a
Pipistrellus pygmaeus,0.769,0.772,1.6595,1.6657,,808549de-8dbc-4897-a316-2eeff912389c
Pipistrellus pygmaeus,0.792,0.796,1.7275,1.7339,,b62874ca-da0e-4681-9eba-ec865689749b
Pipistrellus pygmaeus,0.777,0.784,1.7985,1.8055,,d99d5fe1-260a-4cc5-b30c-d1e5ae986355
Pipistrellus pygmaeus,0.742,0.75,1.8655,1.8718,,f4be2ecc-7d02-43ea-b35c-9820dac60a38
Pipistrellus pygmaeus,0.776,0.779,1.9415,1.9487,,9120b4cb-9ce7-48fe-b45b-0894ae4e2362
Pipistrellus pygmaeus,0.78,0.783,2.0205,2.0278,,7273023d-453a-48e7-8101-03718e6731fa
Pipistrellus pygmaeus,0.803,0.81,2.1045,2.111,,9a894762-e311-41b5-9022-b9430584b983
Pipistrellus pygmaeus,0.805,0.81,2.1845,2.1921,,7d55461d-6525-4868-bdd7-0b4a73aeae0e
Pipistrellus pygmaeus,0.736,0.742,2.2645,2.2707,,4dadd66b-8176-438e-8a85-b71ee1d0e0c4
Pipistrellus pygmaeus,0.797,0.801,2.3365,2.3431,,3ea31437-a759-41b8-9ed3-29a9c74a952e
Pipistrellus pygmaeus,0.819,0.823,2.4335,2.4404,,c9d6adcd-e65a-45cb-a985-f21d68ee3391
Pipistrellus pygmaeus,0.795,0.798,2.5065,2.5136,,da718b4e-5f3a-4b9e-9d6e-de8019d6c89a
Pipistrellus pygmaeus,0.72,0.73,2.5985,2.6061,,5c4fad89-7d57-415e-9b50-c6255fc06fa2
Pipistrellus pygmaeus,0.737,0.749,2.6705,2.6783,,5c5285ed-3644-42fd-bb97-f0fbb4dce8e3
Pipistrellus pygmaeus,0.734,0.74,2.7535,2.7605,,97358093-7813-4e67-a83f-28453918f2fe
Pipistrellus pygmaeus,0.724,0.727,2.8865,2.8934,,fa83e528-6551-4690-88ec-c473197b2072
Pipistrellus pygmaeus,0.643,0.652,0.0125,0.0189,,22a1d171-a510-4a84-a0d1-c7f5f4df2b99
Pipistrellus pygmaeus,0.747,0.751,0.9165,0.9224,,b70d261c-cbc8-411a-98ec-2a94d2286c20
Pipistrellus pygmaeus,0.604,0.606,0.9985,1.0052,,de51533a-edb2-467c-b5cb-ba0277ec0e21
Pipistrellus pygmaeus,0.804,0.806,1.0855,1.0924,,1db1bdda-5b03-4b36-a204-51ee5a20af57
Pipistrellus pygmaeus,0.627,0.628,1.1685,1.1747,,9c421bb6-d7fa-4632-8ac2-616c54e68cf3
Pipistrellus pygmaeus,0.819,0.82,1.2575,1.2627,,d9dc02d2-11dd-42dc-9c98-d54f3c59adee
Pipistrellus pygmaeus,0.73,0.732,1.3475,1.3543,,1d54c971-9f14-41f8-b6e5-851d3f8dd999
Pipistrellus pygmaeus,0.82,0.823,1.4375,1.4435,,bcb531c6-f729-4a78-9b9c-ee002bfefdcf
Pipistrellus pygmaeus,0.509,0.512,1.4975,1.5033,,2ddf9a96-981e-48ce-b3fb-038e19c1d106
Pipistrellus pygmaeus,0.777,0.779,1.5285,1.5348,,8b0d9d7e-5a89-4c58-9937-25ee8fa66427
Pipistrellus pygmaeus,0.812,0.814,1.6245,1.6307,,e422f13e-6858-41f0-99a1-b723ddac3cf5
Pipistrellus pygmaeus,0.759,0.762,1.7115,1.7174,,3cc03cad-e5f4-42ef-8ca2-d8e5f239a7d8
Pipistrellus pygmaeus,0.541,0.544,1.7205,1.7272,,7db44556-21ee-427f-92ab-2439ca356a63
Pipistrellus pygmaeus,0.66,0.665,1.7895,1.7956,,5f6ca79d-0c7c-449b-bc54-096f30c2ca3a
Pipistrellus pygmaeus,0.755,0.758,1.8115,1.8183,,9ccbb7b5-46bb-4fca-a481-df9e226df33a
Pipistrellus pygmaeus,0.702,0.707,1.8645,1.8711,,1aaa326a-a652-48ff-b3b9-98881e77eec6
Pipistrellus pygmaeus,0.803,0.805,1.9045,1.9105,,039411b5-4686-4989-b69b-85b8e657ea53
Pipistrellus pygmaeus,0.549,0.551,1.9235,1.93,,3b9f0dc4-779c-41a5-8e5d-c016ec6514cc
Pipistrellus pygmaeus,0.71,0.719,1.9675,1.9751,,cf5f3aaa-4793-4810-b0e7-48995216a9f8
Pipistrellus pygmaeus,0.732,0.742,2.0075,2.0146,,4663d469-cb8e-4d3a-ba06-54c9178ce14a
Pipistrellus pygmaeus,0.688,0.69,2.0205,2.0274,,d118bfc2-89ca-430f-a578-fa045e941fe4
Pipistrellus pygmaeus,0.78,0.783,2.0625,2.069,,f7f9137f-ce1b-4823-a4c0-245d9584d76d
Pipistrellus pygmaeus,0.75,0.751,2.0915,2.0982,,7720c99c-6ab4-43fb-973e-b6ddeed4f2af
Pipistrellus pygmaeus,0.53,0.534,2.1075,2.1156,,54625ee9-4afe-4f01-bd77-52d7406cadd5
Pipistrellus pygmaeus,0.787,0.791,2.1585,2.1657,,c5f1de02-53f8-4095-b380-20bf34b02936
Pipistrellus pygmaeus,0.656,0.662,2.1905,2.1974,,2e9c059e-64f0-4cd9-86f4-c3e330e51db0
Pipistrellus pygmaeus,0.742,0.743,2.2235,2.2297,,bf25cf73-352d-4ad2-b030-d2747ae22673
Pipistrellus pygmaeus,0.718,0.725,2.2695,2.2763,,5a9744ca-47a7-4575-b008-5723dc96c2a6
Pipistrellus pygmaeus,0.572,0.574,2.3135,2.321,,38e8313a-8070-4d40-a130-c7ddfc0bc106
Pipistrellus pygmaeus,0.799,0.806,2.3415,2.3491,,6fc8d099-8c2b-45f1-9595-d64ea749dc68
Pipistrellus pygmaeus,0.64,0.649,2.4185,2.4259,,1faaf30f-a85a-4a91-a7a0-3fe3ab8369c1
Pipistrellus pygmaeus,0.786,0.794,2.4985,2.5063,,e8533a49-d00a-473a-843d-aea247cb9742
Pipistrellus pygmaeus,0.754,0.765,2.5775,2.5853,,a3a590f8-fbb8-4c89-b7d4-78c1d85a90d9
Pipistrellus pygmaeus,0.764,0.768,2.6045,2.6114,,a3947e7f-0cdf-4457-9d67-35045b85937c
Pipistrellus pygmaeus,0.769,0.776,2.6565,2.6645,,cd5d8836-e3d7-4189-b2ff-6b721ea0a834
Pipistrellus pygmaeus,0.771,0.776,2.6855,2.692,,7078407e-235b-4ccc-8af9-c78ab68d4645
Pipistrellus pygmaeus,0.799,0.809,2.7395,2.7468,,ba0ae796-d6be-45fa-bc49-2a268c4b3c67
Pipistrellus pygmaeus,0.77,0.773,2.7745,2.7812,,19150b00-33c9-4279-a830-235dec240d59
Pipistrellus pygmaeus,0.66,0.663,2.8615,2.8692,,8de5bd44-5f43-4dbf-9249-4548c0144dfa
Pipistrellus pygmaeus,0.666,0.683,2.8775,2.886,,289a1867-7375-459b-ae28-6ab91dd9cdac
Pipistrellus pygmaeus,0.668,0.67,2.9415,2.9481,,1ec46560-11a7-4bed-96fd-43cfe2e64965
Pipistrellus pygmaeus,0.748,0.754,2.9525,2.9608,,ba03e712-5bf1-4d81-9698-7b82a9e63066
Pipistrellus pipistrellus,0.572,0.729,0.0625,0.0687,,1e1124c1-305b-4905-9ea1-cc0d1d222393
Pipistrellus pipistrellus,0.498,0.632,0.1485,0.1545,,85676398-2b57-438a-9613-16907343cc77
Pipistrellus pipistrellus,0.471,0.57,0.3185,0.325,,f17a5910-29e9-40ac-8a16-bd4052cab699
Pipistrellus pipistrellus,0.429,0.547,0.8615,0.8697,,e9dfa6bb-0279-4d13-b587-a5f07823835b
Pipistrellus pygmaeus,0.304,0.528,2.1355,2.1448,,b4901a91-9430-4ad4-9900-c458be741230
Pipistrellus pipistrellus,0.287,0.528,2.2175,2.2273,,18852d04-a942-4fba-9291-784785f04b7a
Pipistrellus pipistrellus,0.379,0.642,2.2975,2.3056,,26a2c831-3e65-433f-8c2d-e5b2e5438d2c
Pipistrellus pipistrellus,0.405,0.55,2.4635,2.4734,,9fa06af8-15b0-4503-b9a8-f0bdfcdb898d
Pipistrellus pipistrellus,0.413,0.664,2.6265,2.6349,,c488604c-c1a4-4772-bafd-27aadade5d32
Pipistrellus pipistrellus,0.469,0.667,2.7095,2.7172,,067162f3-6471-44a9-92f7-77984be8a536
Pipistrellus pipistrellus,0.521,0.653,2.7955,2.8028,,986fac56-43c5-4392-92aa-2ab30dc27486
Pipistrellus pipistrellus,0.382,0.626,2.9695,2.9755,,727977cc-4a8e-49a4-a511-06c6a358fc82
Pipistrellus pygmaeus,0.662,0.667,0.4555,0.4616,,961ce985-583d-46e8-a5cc-02dfec2f500c
Pipistrellus pygmaeus,0.61,0.66,0.6055,0.6129,,76731be9-b044-4727-ae87-4c691faa233d
Pipistrellus pygmaeus,0.67,0.692,0.6835,0.6898,,afc19d73-9aab-4fab-965a-c4bf74150064
Pipistrellus pygmaeus,0.675,0.681,1.1995,1.2054,,8df90345-d7b2-4f33-891a-c0e5f8cecf24
Pipistrellus pygmaeus,0.633,0.637,1.3445,1.351,,5283c775-e38b-4cf5-8aa2-63fe401ebe3f
Pipistrellus pygmaeus,0.611,0.616,1.4235,1.4326,,5b6b3af1-4aad-45bf-a615-49e1825f4ae2
Pipistrellus pygmaeus,0.66,0.67,1.8505,1.857,,3b2ab056-46c4-46a0-9372-5b272b85ec27
Pipistrellus pygmaeus,0.624,0.629,1.9285,1.9334,,76796114-413d-4a1a-a226-7d4c74c7c767
Pipistrellus pygmaeus,0.658,0.668,2.0165,2.0264,,3c5b621e-f4a0-4f0d-8450-bbc37a76bf5e
Pipistrellus pygmaeus,0.624,0.647,2.1115,2.119,,afe146bb-02df-4086-9fdb-3f027f28bd01
Pipistrellus pygmaeus,0.67,0.698,2.2115,2.2187,,bed11778-7bc4-4a17-a3c7-5ba75fb2e1bb
Pipistrellus pygmaeus,0.517,0.521,2.3125,2.3193,,45994c28-2303-4265-abee-037f39b676f0
Pipistrellus pygmaeus,0.634,0.643,2.4005,2.4101,,e08eb3ea-7d47-48fb-aba8-43e44f3b7f79
Pipistrellus pygmaeus,0.623,0.63,2.5325,2.5381,,ea472c0b-22e0-4e4f-92e1-b05f9ba1215b
Pipistrellus pygmaeus,0.66,0.669,2.6085,2.6147,,fe988717-3571-49b7-b89e-c4fe30638555
Pipistrellus pygmaeus,0.679,0.689,2.6575,2.6646,,64b57c4e-363b-4f53-b872-7168fe7c289d
Pipistrellus pygmaeus,0.762,0.767,2.6845,2.6906,,f2ebcf6c-feeb-46d1-b2dd-566bffaae7aa
Pipistrellus pygmaeus,0.746,0.759,2.7655,2.7713,,f6a74472-a883-43ca-b5ac-927f25f931c5
Pipistrellus pygmaeus,0.669,0.677,2.8265,2.8324,,fff28ab3-a99c-4925-866a-52c410c94c82
Pipistrellus pygmaeus,0.674,0.68,2.8415,2.8479,,47876123-7109-444c-ab30-b54ca167f124
Pipistrellus pygmaeus,0.698,0.709,2.9135,2.9216,,dd74d7b8-b700-4241-80a2-442834521de1
Pipistrellus pygmaeus,0.727,0.737,0.0305,0.0361,,5c307c6b-f55f-4849-b289-1985adda1409
Pipistrellus pygmaeus,0.718,0.721,0.1055,0.1104,,cb9f4408-9339-4826-9ba2-66d70994e9bd
Pipistrellus pygmaeus,0.723,0.732,0.1805,0.1872,,39aa33cd-64e8-4247-a1ac-1ffd303055ec
Pipistrellus pygmaeus,0.694,0.696,0.2675,0.2731,,9e4efeeb-b3e8-45ad-a55a-705058902965
Pipistrellus pygmaeus,0.692,0.699,0.4275,0.4342,,3920e5e0-8105-4263-b7da-64d0cbae1366
Pipistrellus pygmaeus,0.718,0.724,0.5135,0.5191,,7e26ddc1-6421-4fc9-b2ae-04d0770bb70d
Pipistrellus pygmaeus,0.674,0.68,0.6845,0.6904,,41e93b8f-ae38-4483-ac75-c223f59b0a87
Pipistrellus pygmaeus,0.684,0.702,0.7735,0.7799,,20f105ed-d098-48d7-89a9-838b6d548378
Pipistrellus pygmaeus,0.693,0.707,0.8585,0.8644,,88ad0824-d8e2-4d68-8670-038eecddd2fd
Pipistrellus pygmaeus,0.733,0.738,0.9445,0.9508,,e6f35b87-7524-4627-b0e8-914575866656
Pipistrellus pygmaeus,0.646,0.65,1.0335,1.0394,,ae18c090-328c-46e5-a2ee-f84bf43ffc22
Pipistrellus pygmaeus,0.754,0.767,1.1675,1.1743,,b7d9371e-19fb-4d2c-91fa-8290d72ac06a
Pipistrellus pygmaeus,0.706,0.716,1.2535,1.2591,,aed3df6e-72d2-4778-a93a-46cea948475a
Pipistrellus pygmaeus,0.716,0.726,1.3225,1.3286,,1975abd9-ffe6-4783-b06d-eb6b439cdf60
